
OP00019179 , 44.200797  , 24.5022981
OP00019179 , 13.25762  , 76.483436
OP00019357 , 44.200797  , 24.5022981
OP00019357 , 11.7532878  , 75.4928777
OP00019357 , 10.8505159  , 76.2710833
OP00019357 , 10.8505159  , 76.2710833
OP00012623 , 28.9582  , 77.73
OP00012623 , 44.200797  , 24.5022981
OP00012623 , 30.2457963  , 75.8420716
OP00012623 , 29.9833  , 75.3833
OP00012623 , 30.210994  , 74.9454745
OP00012623 , 31.1471305  , 75.3412179
OP00012623 , 31.1471305  , 75.3412179
OP00012623 , 31.1471305  , 75.3412179
OP00010624 , 44.200797  , 24.5022981
OP00007816 , 23.5094899  , 86.5154448
OP00012941 , 26.642278  , 84.9132308
OP00012941 , 14.1670402  , 75.0403
OP00012941 , 15.3172775  , 75.7138884
OP00012941 , 15.3172775  , 75.7138884
OP00012941 , 23.838805  , 78.7378068
OP00012941 , 22.9734229  , 78.6568942
OP00012716 , 44.200797  , 24.5022981
OP00012716 , 22.321702  , 114.177987
OP00010136 , 44.200797  , 24.5022981
OP00019021 , 22.4707019  , 70.05773
OP00019021 , 22.258652  , 71.1923805
OP00019021 , 22.258652  , 71.1923805
OP00019021 , 22.258652  , 71.1923805
OP00019021 , 22.258652  , 71.1923805
OP00019021 , 22.258652  , 71.1923805
OP00019021 , 22.258652  , 71.1923805
OP00010813 , 26.2131595  , 86.3224638
OP00010137 , 44.200797  , 24.5022981
OP00019802 , 16.3066525  , 80.4365402
OP00019802 , 17.0477624  , 80.0981869
OP00020083 , 16.3066525  , 80.4365402
OP00020083 , 17.0477624  , 80.0981869
OP00019064 , 13.25762  , 76.483436
OP00014583 , 29.39  , 76.97
OP00014583 , 29.0587757  , 76.085601
OP00014583 , 29.0587757  , 76.085601
OP00020901 , 44.200797  , 24.5022981
OP00023817 , 44.200797  , 24.5022981
OP00017404 , 44.200797  , 24.5022981
OP00017404 , 28.7990445  , 76.1335112
OP00017404 , 29.1491875  , 75.7216527
OP00017404 , 29.0587757  , 76.085601
OP00022917 , 44.200797  , 24.5022981
OP00022791 , 44.200797  , 24.5022981
OP00011223 , 44.200797  , 24.5022981
OP00009254 , 44.200797  , 24.5022981
OP00021749 , 44.200797  , 24.5022981
OP00021749 , 30.6942091  , 76.860565
OP00021749 , 29.0587757  , 76.085601
OP00016235 , 44.200797  , 24.5022981
OP00018009 , 44.200797  , 24.5022981
OP00026304 , 44.200797  , 24.5022981
OP00015311 , 44.200797  , 24.5022981
OP00021302 , 44.200797  , 24.5022981
OP00024453 , 44.200797  , 24.5022981
OP00008918 , 44.200797  , 24.5022981
OP00023112 , 44.200797  , 24.5022981
OP00021006 , 44.200797  , 24.5022981
OP00021006 , 30.797013  , 76.9177947
OP00021006 , 30.6942091  , 76.860565
OP00021006 , 29.0587757  , 76.085601
OP00021006 , 29.0587757  , 76.085601
OP00022916 , 44.200797  , 24.5022981
OP00017663 , 44.200797  , 24.5022981
OP00021033 , 44.200797  , 24.5022981
OP00019768 , 44.200797  , 24.5022981
OP00024472 , 44.200797  , 24.5022981
OP00016234 , 44.200797  , 24.5022981
OP00024473 , 44.200797  , 24.5022981
OP00022014 , 17.450888  , 78.5291706
OP00022014 , 17.0477624  , 80.0981869
OP00022014 , 17.0477624  , 80.0981869
OP00022013 , 17.450888  , 78.5291706
OP00022013 , 17.450888  , 78.5291706
OP00022013 , 17.0477624  , 80.0981869
OP00022013 , 17.0477624  , 80.0981869
OP00022798 , 17.450888  , 78.5291706
OP00022798 , 17.0477624  , 80.0981869
OP00022798 , 17.0477624  , 80.0981869
OP00022799 , 17.450888  , 78.5291706
OP00022799 , 17.0477624  , 80.0981869
OP00022799 , 17.0477624  , 80.0981869
OP00020651 , 31.1182802  , 77.3597194
OP00020651 , 31.2045526  , 77.7523608
OP00020651 , 31.8360855  , 77.169855
OP00020651 , 31.8360855  , 77.169855
OP00020651 , 31.8360855  , 77.169855
OP00024652 , 21.7051358  , 72.9958748
OP00024652 , 23.2419997  , 69.6669324
OP00024652 , 23.5879607  , 72.3693252
OP00024652 , 22.3038945  , 70.8021599
OP00024652 , 21.195  , 72.819444
OP00024652 , 15.3647083  , 75.1239547
OP00024652 , 15.45  , 75
OP00024652 , 15.3172775  , 75.7138884
OP00018121 , 15.3647083  , 75.1239547
OP00018121 , 15.45  , 75
OP00018121 , 15.3172775  , 75.7138884
OP00018121 , 23.0153195  , 72.6254654
OP00018121 , 23.2494774  , 72.6712894
OP00018121 , 21.7051358  , 72.9958748
OP00018121 , 23.2419997  , 69.6669324
OP00018121 , 23.5879607  , 72.3693252
OP00018121 , 22.3038945  , 70.8021599
OP00018121 , 21.195  , 72.819444
OP00019479 , 20.2778582  , 85.7768363
OP00019112 , 44.200797  , 24.5022981
OP00018192 , 20.5332887  , 86.1802619
OP00018192 , 24.567899  , 73.7757324
OP00018192 , 26.449923  , 80.3318736
OP00018192 , 25.4358011  , 81.846311
OP00018192 , 25.9333  , 80.8
OP00018192 , 27.5705886  , 80.0981869
OP00018192 , 27.5705886  , 80.0981869
OP00018192 , 27.5705886  , 80.0981869
OP00018192 , 25.2497129  , 87.0361917
OP00018192 , 24.6206425  , 85.2153062
OP00018192 , 29.7766035  , 76.557493
OP00018192 , 29.9695121  , 76.878282
OP00018192 , 32.1879983  , 76.3609672
OP00018192 , 24.1086305  , 86.9974385
OP00010316 , 28.643068  , 77.222283
OP00023302 , 28.643068  , 77.222283
OP00024195 , 28.1627836  , 94.8054142
OP00024195 , 28.2179994  , 94.7277528
OP00017437 , 28.643068  , 77.222283
OP00024545 , 20.2778582  , 85.7768363
OP00008860 , 20.1783322  , 85.1129236
OP00008860 , 19.5118041  , 85.0889981
OP00008860 , 20.9516658  , 85.0985236
OP00008860 , 20.9516658  , 85.0985236
OP00008860 , 29.8  , 76.3833
OP00008860 , 29.7935174  , 76.9837477
OP00008050 , 20.2778582  , 85.7768363
OP00023815 , 21.7051358  , 72.9958748
OP00023815 , 23.2419997  , 69.6669324
OP00023815 , 23.5879607  , 72.3693252
OP00023815 , 22.3038945  , 70.8021599
OP00023815 , 21.195  , 72.819444
OP00023815 , 44.200797  , 24.5022981
OP00020112 , 26.603855  , 81.364726
OP00020112 , 26.603855  , 81.364726
OP00020112 , 27.5705886  , 80.0981869
OP00020112 , 12.8697422  , 77.5842744
OP00018194 , 27.2178783  , 79.2986668
OP00018194 , 27.5705886  , 80.0981869
OP00018193 , 26.8102685  , 79.0061968
OP00018193 , 27.5705886  , 80.0981869
OP00020199 , 28.7373233  , 77.0909809
OP00020199 , 24.4768364  , 86.6472541
OP00020199 , 23.2371632  , 87.0652217
OP00020199 , 22.1680227  , 87.0998788
OP00026306 , 20.6667  , 85.6
OP00026306 , 28.6864121  , 77.4902726
OP00026306 , 44.200797  , 24.5022981
OP00012580 , 26.4682904  , 80.3106036
OP00012580 , 44.200797  , 24.5022981
OP00012580 , 22.321702  , 114.177987
OP00019729 , 16.9890648  , 82.2474648
OP00019729 , 17.0477624  , 80.0981869
OP00010860 , 44.200797  , 24.5022981
OP00009643 , 44.200797  , 24.5022981
OP00009014 , 44.200797  , 24.5022981
OP00026429 , 44.200797  , 24.5022981
OP00009892 , 44.200797  , 24.5022981
OP00009892 , 9.645186  , 77.335738
OP00009892 , 11.1271225  , 78.6568942
OP00026376 , 15.3647083  , 75.1239547
OP00026376 , 15.45  , 75
OP00026376 , 15.3172775  , 75.7138884
OP00026376 , 21.7051358  , 72.9958748
OP00026376 , 23.2419997  , 69.6669324
OP00026376 , 23.5879607  , 72.3693252
OP00026376 , 22.3038945  , 70.8021599
OP00026376 , 21.195  , 72.819444
OP00025962 , 15.8667  , 74.5
OP00025962 , 15.3172775  , 75.7138884
OP00025962 , 16.3154776  , 74.4261906
OP00025962 , 21.7051358  , 72.9958748
OP00025962 , 23.2419997  , 69.6669324
OP00025962 , 23.5879607  , 72.3693252
OP00025962 , 22.3038945  , 70.8021599
OP00025962 , 21.195  , 72.819444
OP00026962 , 15.3647083  , 75.1239547
OP00026962 , 15.45  , 75
OP00026962 , 15.3172775  , 75.7138884
OP00026962 , 21.7051358  , 72.9958748
OP00026962 , 23.2419997  , 69.6669324
OP00026962 , 23.5879607  , 72.3693252
OP00026962 , 22.3038945  , 70.8021599
OP00026962 , 21.195  , 72.819444
OP00025803 , 17.329731  , 76.8342957
OP00025803 , 15.3172775  , 75.7138884
OP00025803 , 21.7051358  , 72.9958748
OP00025803 , 23.2419997  , 69.6669324
OP00025803 , 23.5879607  , 72.3693252
OP00025803 , 22.3038945  , 70.8021599
OP00025803 , 21.195  , 72.819444
OP00025826 , 44.200797  , 24.5022981
OP00025826 , 15.8281257  , 78.0372792
OP00025826 , 12.8699529  , 74.9018774
